"","X","player_id","seconds","bpm","total","vorp","year","type"
"1944",1944,"mcgruro01",1404,5.8,2880,3.8,2022,"reg"
"1945",1945,"olynyke01",1160,-12.6,2880,-4.3,2022,"reg"
"1946",1946,"jacksjo02",877,-7.2,2880,-1.6,2022,"reg"
"1947",1947,"leesa01",418,-21.6,2880,-2.8,2022,"reg"
"1948",1948,"cunnica01",2174,-3.3,2880,-1,2022,"reg"
"1949",1949,"beysa01",1842,-4.9,2880,-1.9,2022,"reg"
"1950",1950,"josepco01",1704,10,2880,7.1,2022,"reg"
"1951",1951,"stewais01",1602,3.7,2880,3.2,2022,"reg"
"1952",1952,"diallha01",1225,-7,2880,-2.1,2022,"reg"
"1953",1953,"hayeski01",1482,3.8,2880,3,2022,"reg"
"1954",1954,"mcgruro01",1418,-3.3,2880,-0.6,2022,"reg"
"1955",1955,"lylestr01",1277,-2.7,2880,-0.3,2022,"reg"
"1956",1956,"jacksjo02",1038,-3.9,2880,-0.7,2022,"reg"
"1957",1957,"stanlca01",637,-16.5,2880,-3.2,2022,"reg"
"1958",1958,"cunnica01",2390,14.2,2880,13.4,2022,"reg"
"1959",1959,"beysa01",2031,4.1,2880,4.3,2022,"reg"
"1960",1960,"diallha01",1584,-8.7,2880,-3.7,2022,"reg"
"1961",1961,"stewais01",1519,-16.7,2880,-7.8,2022,"reg"
"1962",1962,"josepco01",1389,-7.1,2880,-2.5,2022,"reg"
"1963",1963,"hayeski01",1710,-1.5,2880,0.3,2022,"reg"
"1964",1964,"lylestr01",1361,2.7,2880,2.2,2022,"reg"
"1965",1965,"mcgruro01",1211,-5.1,2880,-1.3,2022,"reg"
"1966",1966,"jacksfr01",824,-3.8,2880,-0.5,2022,"reg"
"1967",1967,"jacksjo02",381,-6.2,2880,-0.6,2022,"reg"
"1968",1968,"beysa01",1934,-3.6,2880,-1.1,2022,"reg"
"1969",1969,"cunnica01",1807,-20.9,2880,-11.9,2022,"reg"
"1970",1970,"stewais01",1510,-9.9,2880,-4.1,2022,"reg"
"1971",1971,"diallha01",1274,-11.8,2880,-4.3,2022,"reg"
"1972",1972,"josepco01",1204,3.9,2880,2.5,2022,"reg"
"1973",1973,"hayeski01",1475,5,2880,3.6,2022,"reg"
"1974",1974,"lylestr01",1370,5.6,2880,3.6,2022,"reg"
"1975",1975,"jacksfr01",1287,-7,2880,-2.2,2022,"reg"
"1976",1976,"mcgruro01",1240,4.6,2880,2.8,2022,"reg"
"1977",1977,"jacksjo02",946,6.3,2880,2.7,2022,"reg"
"1978",1978,"leesa01",201,3.9,2880,0.4,2022,"reg"
"1979",1979,"stanlca01",152,6.6,2880,0.5,2022,"reg"
"1980",1980,"cunnica01",2221,7.9,2880,7.6,2022,"reg"
"1981",1981,"beysa01",2184,10.4,2880,9.4,2022,"reg"
"1982",1982,"stewais01",1870,-2.4,2880,-0.3,2022,"reg"
"1983",1983,"josepco01",1607,-11.1,2880,-5.1,2022,"reg"
"1984",1984,"diallha01",1145,-13.7,2880,-4.7,2022,"reg"
"1985",1985,"jacksfr01",1510,5.5,2880,3.9,2022,"reg"
"1986",1986,"hayeski01",1432,-5.2,2880,-1.6,2022,"reg"
"1987",1987,"mcgruro01",1241,-0.3,2880,0.7,2022,"reg"
"1988",1988,"lylestr01",1190,7.9,2880,4.1,2022,"reg"
"1989",1989,"beysa01",1883,-4.1,2880,-1.4,2022,"reg"
"1990",1990,"josepco01",1794,-0.5,2880,0.9,2022,"reg"
"1991",1991,"grantje01",1737,-5.2,2880,-1.9,2022,"reg"
"1992",1992,"stewais01",1720,-0.9,2880,0.7,2022,"reg"
"1993",1993,"cunnica01",1261,-7.6,2880,-2.5,2022,"reg"
"1994",1994,"jacksfr01",1341,-7,2880,-2.3,2022,"reg"
"1995",1995,"lylestr01",1271,9.2,2880,4.9,2022,"reg"
"1996",1996,"hayeski01",1185,-5.4,2880,-1.4,2022,"reg"
"1997",1997,"olynyke01",1032,-6.8,2880,-1.7,2022,"reg"
"1998",1998,"diallha01",997,14.1,2880,5.6,2022,"reg"
"1999",1999,"mcgruro01",179,-6.7,2880,-0.3,2022,"reg"
"2000",2000,"beysa01",1975,5.5,2880,5.1,2022,"reg"
"2001",2001,"stewais01",1919,-4.3,2880,-1.5,2022,"reg"
"2002",2002,"grantje01",1891,-3.6,2880,-1.1,2022,"reg"
"2003",2003,"josepco01",1856,-7.3,2880,-3.4,2022,"reg"
"2004",2004,"mcgruro01",1042,-0.1,2880,0.7,2022,"reg"
"2005",2005,"jacksfr01",1634,10.6,2880,7.1,2022,"reg"
"2006",2006,"hayeski01",1209,-9.7,2880,-3.2,2022,"reg"
"2007",2007,"lylestr01",1081,-1.4,2880,0.2,2022,"reg"
"2008",2008,"diallha01",905,2.5,2880,1.4,2022,"reg"
"2009",2009,"olynyke01",888,-12.7,2880,-3.3,2022,"reg"
"2010",2010,"beysa01",2107,10.4,2880,9.1,2022,"reg"
"2011",2011,"stewais01",1968,-11.3,2880,-6.4,2022,"reg"
"2012",2012,"diallha01",1696,9.7,2880,6.9,2022,"reg"
"2013",2013,"grantje01",1530,-2.5,2880,-0.3,2022,"reg"
"2014",2014,"josepco01",1444,-5.8,2880,-1.9,2022,"reg"
"2015",2015,"hayeski01",1436,6.4,2880,4.2,2022,"reg"
"2016",2016,"jacksfr01",1378,-1.3,2880,0.3,2022,"reg"
"2017",2017,"mcgruro01",973,-8.9,2880,-2.3,2022,"reg"
"2018",2018,"lylestr01",956,-13.3,2880,-3.8,2022,"reg"
"2019",2019,"olynyke01",912,-5.1,2880,-1,2022,"reg"
"2020",2020,"beysa01",2029,9.9,2880,8.4,2022,"reg"
"2021",2021,"stewais01",1972,-8.9,2880,-4.7,2022,"reg"
"2022",2022,"grantje01",1914,-6.2,2880,-2.8,2022,"reg"
"2023",2023,"josepco01",1685,1.9,2880,2.3,2022,"reg"
"2024",2024,"diallha01",1336,-4.7,2880,-1.3,2022,"reg"
"2025",2025,"jacksfr01",1448,-4.8,2880,-1.4,2022,"reg"
"2026",2026,"hayeski01",1415,3.3,2880,2.6,2022,"reg"
"2027",2027,"lylestr01",1037,3.6,2880,2,2022,"reg"
"2028",2028,"olynyke01",833,-6.7,2880,-1.4,2022,"reg"
"2029",2029,"mcgruro01",731,-12.2,2880,-2.6,2022,"reg"
"2030",2030,"beysa01",1886,-5.3,2880,-2.2,2022,"reg"
"2031",2031,"grantje01",1801,-3.2,2880,-0.8,2022,"reg"
"2032",2032,"stewais01",1753,6.8,2880,5.4,2022,"reg"
"2033",2033,"josepco01",1597,-14.8,2880,-7.1,2022,"reg"
"2034",2034,"diallha01",1588,3.2,2880,2.9,2022,"reg"
"2035",2035,"jacksfr01",1488,-2.9,2880,-0.5,2022,"reg"
"2036",2036,"hayeski01",1283,-19.3,2880,-7.7,2022,"reg"
"2037",2037,"olynyke01",1127,-6.3,2880,-1.7,2022,"reg"
"2038",2038,"lylestr01",1079,7,2880,3.4,2022,"reg"
"2039",2039,"mcgruro01",798,-11.8,2880,-2.7,2022,"reg"
"2040",2040,"beysa01",2145,-1.8,2880,0.1,2022,"reg"
"2041",2041,"diallha01",1881,3.1,2880,3.3,2022,"reg"
"2042",2042,"josepco01",1866,-5.7,2880,-2.4,2022,"reg"
"2043",2043,"grantje01",1751,3.6,2880,3.4,2022,"reg"
"2044",2044,"stewais01",1046,7.6,2880,3.5,2022,"reg"
"2045",2045,"jacksfr01",1729,-8,2880,-3.6,2022,"reg"
"2046",2046,"mcgruro01",1385,-3.6,2880,-0.8,2022,"reg"
"2047",2047,"olynyke01",1246,-5.7,2880,-1.6,2022,"reg"
"2048",2048,"hayeski01",761,-20.5,2880,-4.9,2022,"reg"
"2049",2049,"garzalu01",588,-5.5,2880,-0.7,2022,"reg"
"2050",2050,"beysa01",2112,3.1,2880,3.7,2022,"reg"
"2051",2051,"stewais01",1825,-6.7,2880,-3,2022,"reg"
"2052",2052,"grantje01",1622,1,2880,1.7,2022,"reg"
"2053",2053,"cunnica01",1308,-10.5,2880,-3.9,2022,"reg"
"2054",2054,"josepco01",1202,-8.3,2880,-2.6,2022,"reg"
"2055",2055,"hayeski01",1678,4.5,2880,3.8,2022,"reg"
"2056",2056,"diallha01",1606,-7.6,2880,-3.1,2022,"reg"
"2057",2057,"olynyke01",1055,-4.7,2880,-1,2022,"reg"
"2058",2058,"mcgruro01",985,11,2880,4.4,2022,"reg"
"2059",2059,"jacksfr01",519,-32.8,2880,-5.6,2022,"reg"
"2060",2060,"leesa01",262,-7.6,2880,-0.5,2022,"reg"
"2061",2061,"garzalu01",226,13.6,2880,1.2,2022,"reg"
"2062",2062,"beysa01",2281,8.5,2880,8.3,2022,"reg"
"2063",2063,"josepco01",2108,-0.4,2880,1.2,2022,"reg"
"2064",2064,"grantje01",1940,-4.3,2880,-1.5,2022,"reg"
"2065",2065,"stewais01",1645,-3,2880,-0.6,2022,"reg"
"2066",2066,"cunnica01",1632,-8.8,2880,-3.9,2022,"reg"
"2067",2067,"diallha01",1288,4.7,2880,3,2022,"reg"
"2068",2068,"baglema01",1235,-3.8,2880,-0.8,2022,"reg"
"2069",2069,"olynyke01",792,-13.5,2880,-3.2,2022,"reg"
"2070",2070,"mcgruro01",748,3,2880,1.3,2022,"reg"
"2071",2071,"hayeski01",731,-23.4,2880,-5.4,2022,"reg"
"2072",2072,"cunnica01",2186,-9.6,2880,-5.8,2022,"reg"
"2073",2073,"beysa01",2041,16.9,2880,13.4,2022,"reg"
"2074",2074,"josepco01",1795,-6.8,2880,-3,2022,"reg"
"2075",2075,"stewais01",1767,1.5,2880,2.1,2022,"reg"
"2076",2076,"grantje01",1750,14.6,2880,10.1,2022,"reg"
"2077",2077,"baglema01",1405,-10.6,2880,-4.2,2022,"reg"
"2078",2078,"hayeski01",1087,-11.8,2880,-3.7,2022,"reg"
"2079",2079,"olynyke01",1011,14.2,2880,5.7,2022,"reg"
"2080",2080,"diallha01",982,-8.5,2880,-2.2,2022,"reg"
"2081",2081,"mcgruro01",376,-9.2,2880,-0.9,2022,"reg"
"2082",2082,"grantje01",1917,-4.6,2880,-1.7,2022,"reg"
"2083",2083,"cunnica01",1905,-2,2880,0,2022,"reg"
"2084",2084,"beysa01",1426,-18.1,2880,-8,2022,"reg"
"2085",2085,"josepco01",1395,-6.9,2880,-2.4,2022,"reg"
"2086",2086,"stewais01",1169,4.5,2880,2.6,2022,"reg"
"2087",2087,"baglema01",1626,-2.6,2880,-0.3,2022,"reg"
"2088",2088,"hayeski01",1485,1.4,2880,1.8,2022,"reg"
"2089",2089,"diallha01",1262,17.6,2880,8.6,2022,"reg"
"2090",2090,"olynyke01",1239,-2.9,2880,-0.4,2022,"reg"
"2091",2091,"mcgruro01",975,28.5,2880,10.3,2022,"reg"
"2092",2092,"josepco01",2049,3.1,2880,3.6,2022,"reg"
"2093",2093,"beysa01",2029,3.2,2880,3.7,2022,"reg"
"2094",2094,"grantje01",1831,-11.8,2880,-6.2,2022,"reg"
"2095",2095,"stewais01",1791,-4.8,2880,-1.7,2022,"reg"
"2096",2096,"cunnica01",1620,5.9,2880,4.4,2022,"reg"
"2097",2097,"mcgruro01",1194,-1.6,2880,0.2,2022,"reg"
"2098",2098,"hayeski01",1107,-5.4,2880,-1.3,2022,"reg"
"2099",2099,"baglema01",1104,14.2,2880,6.2,2022,"reg"
"2100",2100,"olynyke01",1034,-2.5,2880,-0.2,2022,"reg"
"2101",2101,"diallha01",641,-4.7,2880,-0.6,2022,"reg"
"2102",2102,"beysa01",2314,6.6,3180,6.3,2022,"reg"
"2103",2103,"grantje01",1999,3.5,3180,3.5,2022,"reg"
"2104",2104,"cunnica01",1962,-7.3,3180,-3.3,2022,"reg"
"2105",2105,"stewais01",1730,-3.8,3180,-1,2022,"reg"
"2106",2106,"josepco01",1329,-9,3180,-2.9,2022,"reg"
"2107",2107,"hayeski01",1851,-3.4,3180,-0.8,2022,"reg"
"2108",2108,"diallha01",1482,2.5,3180,2.1,2022,"reg"
"2109",2109,"olynyke01",1450,19.6,3180,9.8,2022,"reg"
"2110",2110,"mcgruro01",989,-16.8,3180,-4.6,2022,"reg"
"2111",2111,"liveris01",794,0.3,3180,0.6,2022,"reg"
"2112",2112,"grantje01",2141,7.6,2880,7.1,2022,"reg"
"2113",2113,"cunnica01",1895,-3.1,2880,-0.7,2022,"reg"
"2114",2114,"beysa01",1854,3.3,2880,3.4,2022,"reg"
"2115",2115,"stewais01",1633,-7.9,2880,-3.3,2022,"reg"
"2116",2116,"josepco01",933,3.3,2880,1.7,2022,"reg"
"2117",2117,"hayeski01",1616,2.3,2880,2.4,2022,"reg"
"2118",2118,"olynyke01",1247,5,2880,3,2022,"reg"
"2119",2119,"diallha01",1156,-12.9,2880,-4.4,2022,"reg"
"2120",2120,"jacksfr01",861,-13.5,2880,-3.4,2022,"reg"
"2121",2121,"liveris01",626,-10.9,2880,-1.9,2022,"reg"
"2122",2122,"mcgruro01",438,-9.3,2880,-1.1,2022,"reg"
"2123",2123,"cunnica01",2288,7.7,2880,7.7,2022,"reg"
"2124",2124,"beysa01",2270,0.3,2880,1.8,2022,"reg"
"2125",2125,"grantje01",2078,8,2880,7.2,2022,"reg"
"2126",2126,"josepco01",1929,-1.7,2880,0.2,2022,"reg"
"2127",2127,"stewais01",1792,-2.4,2880,-0.2,2022,"reg"
"2128",2128,"hayeski01",1090,-15.9,2880,-5.3,2022,"reg"
"2129",2129,"olynyke01",1088,-9.9,2880,-3,2022,"reg"
"2130",2130,"diallha01",949,-0.4,2880,0.5,2022,"reg"
"2131",2131,"mcgruro01",614,3.4,2880,1.2,2022,"reg"
"2132",2132,"liveris01",302,-16.6,2880,-1.5,2022,"reg"
"2133",2133,"beysa01",2184,9.8,2880,8.9,2022,"reg"
"2134",2134,"cunnica01",1935,-5.7,2880,-2.5,2022,"reg"
"2135",2135,"josepco01",1647,-7.5,2880,-3.1,2022,"reg"
"2136",2136,"stewais01",1635,-7,2880,-2.8,2022,"reg"
"2137",2137,"grantje01",1584,5,2880,3.9,2022,"reg"
"2138",2138,"baglema01",1296,3.3,2880,2.4,2022,"reg"
"2139",2139,"hayeski01",1233,-4.2,2880,-0.9,2022,"reg"
"2140",2140,"mcgruro01",945,4,2880,2,2022,"reg"
"2141",2141,"olynyke01",857,5.5,2880,2.2,2022,"reg"
"2142",2142,"diallha01",734,-3.5,2880,-0.4,2022,"reg"
"2143",2143,"liveris01",350,6.8,2880,1.1,2022,"reg"
"2144",2144,"cunnica01",2586,4.1,3180,5,2022,"reg"
"2145",2145,"grantje01",2098,4,3180,4,2022,"reg"
"2146",2146,"beysa01",1939,-10,3180,-4.9,2022,"reg"
"2147",2147,"josepco01",1334,-4.9,3180,-1.2,2022,"reg"
"2148",2148,"stewais01",570,-11.8,3180,-1.8,2022,"reg"
"2149",2149,"baglema01",2176,4.7,3180,4.6,2022,"reg"
"2150",2150,"hayeski01",1846,6.3,3180,4.8,2022,"reg"
"2151",2151,"liveris01",1474,7.3,3180,4.3,2022,"reg"
"2152",2152,"olynyke01",1049,-2.7,3180,-0.2,2022,"reg"
"2153",2153,"mcgruro01",828,-15.3,3180,-3.5,2022,"reg"
"2154",2154,"cunnica01",2150,-2.9,2880,-0.7,2022,"reg"
"2155",2155,"beysa01",2021,-3.5,2880,-1.1,2022,"reg"
"2156",2156,"grantje01",1936,-3.4,2880,-0.9,2022,"reg"
"2157",2157,"baglema01",1651,-5.2,2880,-1.8,2022,"reg"
"2158",2158,"josepco01",1580,2.3,2880,2.4,2022,"reg"
"2159",2159,"olynyke01",1228,-1.2,2880,0.3,2022,"reg"
"2160",2160,"leesa01",1226,0.5,2880,1.1,2022,"reg"
"2161",2161,"liveris01",943,-7.9,2880,-1.9,2022,"reg"
"2162",2162,"diallha01",859,11.1,2880,3.9,2022,"reg"
"2163",2163,"mcgruro01",804,11.3,2880,3.7,2022,"reg"
"2164",2164,"cunnica01",2452,-2.2,2880,-0.2,2022,"reg"
"2165",2165,"beysa01",2406,1,2880,2.5,2022,"reg"
"2166",2166,"grantje01",2268,0.1,2880,1.7,2022,"reg"
"2167",2167,"baglema01",2012,1.4,2880,2.4,2022,"reg"
"2168",2168,"josepco01",1886,0,2880,1.3,2022,"reg"
"2169",2169,"leesa01",1054,-13.9,2880,-4.4,2022,"reg"
"2170",2170,"liveris01",834,-12.3,2880,-3,2022,"reg"
"2171",2171,"olynyke01",767,3.2,2880,1.4,2022,"reg"
"2172",2172,"pickeja01",618,16.9,2880,4.1,2022,"reg"
"2173",2173,"garzalu01",101,46.5,2880,1.7,2022,"reg"
"2174",2174,"cunnica01",2645,3,2880,4.6,2022,"reg"
"2175",2175,"grantje01",2215,-1.1,2880,0.7,2022,"reg"
"2176",2176,"josepco01",2125,-4.2,2880,-1.6,2022,"reg"
"2177",2177,"beysa01",2039,-3.7,2880,-1.2,2022,"reg"
"2178",2178,"baglema01",1894,-2.2,2880,-0.1,2022,"reg"
"2179",2179,"liveris01",1612,5.5,2880,4.2,2022,"reg"
"2180",2180,"leesa01",990,-2.7,2880,-0.2,2022,"reg"
"2181",2181,"olynyke01",880,-5.3,2880,-1,2022,"reg"
"2182",2182,"grantje01",2312,-1,2880,0.8,2022,"reg"
"2183",2183,"beysa01",2217,-3.3,2880,-1,2022,"reg"
"2184",2184,"stewais01",1306,-13.8,2880,-5.4,2022,"reg"
"2185",2185,"mcgruro01",1211,-2.7,2880,-0.3,2022,"reg"
"2186",2186,"josepco01",1070,-2.5,2880,-0.2,2022,"reg"
"2187",2187,"liveris01",1894,13,2880,9.9,2022,"reg"
"2188",2188,"hayeski01",1810,-3.9,2880,-1.2,2022,"reg"
"2189",2189,"baglema01",1791,-3,2880,-0.6,2022,"reg"
"2190",2190,"olynyke01",789,9.6,2880,3.2,2022,"reg"
"2191",2191,"beysa01",2324,19.8,2880,17.6,2022,"reg"
"2192",2192,"baglema01",1914,-6,2880,-2.7,2022,"reg"
"2193",2193,"josepco01",1867,-8.2,2880,-4,2022,"reg"
"2194",2194,"stewais01",1793,-0.4,2880,1,2022,"reg"
"2195",2195,"hayeski01",686,-5.8,2880,-0.9,2022,"reg"
"2196",2196,"leesa01",1268,7.8,2880,4.3,2022,"reg"
"2197",2197,"mcgruro01",1184,-1.5,2880,0.2,2022,"reg"
"2198",2198,"liveris01",1182,-10.7,2880,-3.6,2022,"reg"
"2199",2199,"olynyke01",1129,-2,2880,0,2022,"reg"
"2200",2200,"pickeja01",1053,-5.8,2880,-1.4,2022,"reg"
"2201",2201,"beysa01",2188,4.3,2880,4.8,2022,"reg"
"2202",2202,"cunnica01",2174,-0.5,2880,1.1,2022,"reg"
"2203",2203,"grantje01",2114,15.3,2880,12.7,2022,"reg"
"2204",2204,"josepco01",1835,-7.9,2880,-3.8,2022,"reg"
"2205",2205,"stewais01",1337,-5.2,2880,-1.5,2022,"reg"
"2206",2206,"liveris01",1138,-4.2,2880,-0.9,2022,"reg"
"2207",2207,"olynyke01",1026,5.7,2880,2.7,2022,"reg"
"2208",2208,"leesa01",967,-4.5,2880,-0.8,2022,"reg"
"2209",2209,"baglema01",837,-22,2880,-5.8,2022,"reg"
"2210",2210,"mcgruro01",784,-10.2,2880,-2.2,2022,"reg"
"2211",2211,"hayeski01",2138,-7.6,2880,-4.2,2022,"reg"
"2212",2212,"cunnica01",2134,1.4,2880,2.5,2022,"reg"
"2213",2213,"beysa01",2006,2.6,2880,3.2,2022,"reg"
"2214",2214,"stewais01",1881,-5.2,2880,-2.1,2022,"reg"
"2215",2215,"baglema01",1728,3.6,2880,3.4,2022,"reg"
"2216",2216,"liveris01",1496,-14.2,2880,-6.3,2022,"reg"
"2217",2217,"leesa01",1169,0.5,2880,1,2022,"reg"
"2218",2218,"garzalu01",999,1.4,2880,1.2,2022,"reg"
"2219",2219,"pickeja01",848,-11.3,2880,-2.7,2022,"reg"
"2220",2220,"cunnica01",2116,0,2880,1.5,2022,"reg"
"2221",2221,"beysa01",2059,-2.5,2880,-0.4,2022,"reg"
"2222",2222,"stewais01",1370,-4,2880,-1,2022,"reg"
"2223",2223,"grantje01",1314,16.5,2880,8.4,2022,"reg"
"2224",2224,"josepco01",1067,6,2880,3,2022,"reg"
"2225",2225,"hayeski01",1980,-1.7,2880,0.2,2022,"reg"
"2226",2226,"baglema01",1662,-6,2880,-2.3,2022,"reg"
"2227",2227,"mcgruro01",1418,7.4,2880,4.6,2022,"reg"
"2228",2228,"olynyke01",1102,10.1,2880,4.6,2022,"reg"
"2229",2229,"pickeja01",312,0.4,2880,0.3,2022,"reg"
"2230",2230,"cunnica01",2103,4.4,2880,4.7,2022,"reg"
"2231",2231,"beysa01",1643,-4.7,2880,-1.5,2022,"reg"
"2232",2232,"stewais01",1509,-0.5,2880,0.8,2022,"reg"
"2233",2233,"josepco01",1320,0,2880,0.9,2022,"reg"
"2234",2234,"grantje01",450,-2,2880,0,2022,"reg"
"2235",2235,"baglema01",2077,9.4,2880,8.2,2022,"reg"
"2236",2236,"hayeski01",1727,4.8,2880,4.1,2022,"reg"
"2237",2237,"mcgruro01",1568,-13.5,2880,-6.3,2022,"reg"
"2238",2238,"keybr01",1107,-10.9,2880,-3.4,2022,"reg"
"2239",2239,"jacksfr01",896,-13.1,2880,-3.5,2022,"reg"
"2240",2240,"stewais01",2232,5.8,2880,6,2022,"reg"
"2241",2241,"cunnica01",2211,-3.2,2880,-0.9,2022,"reg"
"2242",2242,"baglema01",2106,6.9,2880,6.5,2022,"reg"
"2243",2243,"beysa01",1918,-3.6,2880,-1.1,2022,"reg"
"2244",2244,"josepco01",1275,4.1,2880,2.7,2022,"reg"
"2245",2245,"hayeski01",1503,-13.2,2880,-5.8,2022,"reg"
"2246",2246,"olynyke01",1086,-9.1,2880,-2.7,2022,"reg"
"2247",2247,"keybr01",809,9.5,2880,3.2,2022,"reg"
"2248",2248,"jacksfr01",798,-6.3,2880,-1.2,2022,"reg"
"2249",2249,"mcgruro01",462,-17.4,2880,-2.5,2022,"reg"
"2250",2250,"beysa01",1973,-2.3,2880,-0.2,2022,"reg"
"2251",2251,"cunnica01",1928,8.3,2880,6.9,2022,"reg"
"2252",2252,"stewais01",1868,-5.5,2880,-2.3,2022,"reg"
"2253",2253,"baglema01",1419,-2.5,2880,-0.2,2022,"reg"
"2254",2254,"josepco01",1135,-12.6,2880,-4.2,2022,"reg"
"2255",2255,"hayeski01",1968,5.5,2880,5.1,2022,"reg"
"2256",2256,"keybr01",1414,-13.6,2880,-5.7,2022,"reg"
"2257",2257,"olynyke01",1012,16.1,2880,6.4,2022,"reg"
"2258",2258,"jacksfr01",966,-4.2,2880,-0.7,2022,"reg"
"2259",2259,"mcgruro01",717,-2.2,2880,0,2022,"reg"
"2260",2260,"cunnica01",2116,8,2880,7.3,2022,"reg"
"2261",2261,"beysa01",1932,3.5,2880,3.7,2022,"reg"
"2262",2262,"stewais01",1621,-8.7,2880,-3.8,2022,"reg"
"2263",2263,"baglema01",1467,-3.4,2880,-0.7,2022,"reg"
"2264",2264,"josepco01",1372,-3.1,2880,-0.5,2022,"reg"
"2265",2265,"hayeski01",1584,0.8,2880,1.5,2022,"reg"
"2266",2266,"liveris01",1285,4.2,2880,2.8,2022,"reg"
"2267",2267,"olynyke01",1259,15.7,2880,7.7,2022,"reg"
"2268",2268,"keybr01",981,-4.8,2880,-1,2022,"reg"
"2269",2269,"jacksfr01",783,-7.4,2880,-1.5,2022,"reg"
"2270",2270,"liveris01",2577,2.1,2880,3.7,2022,"reg"
"2271",2271,"hayeski01",2404,5.8,2880,6.5,2022,"reg"
"2272",2272,"cunnica01",462,-35.4,2880,-5.4,2022,"reg"
"2273",2273,"beysa01",369,-12.7,2880,-1.4,2022,"reg"
"2274",2274,"stewais01",369,3.9,2880,0.8,2022,"reg"
"2275",2275,"pickeja01",2350,0.4,2880,2,2022,"reg"
"2276",2276,"leesa01",2088,2.6,2880,3.3,2022,"reg"
"2277",2277,"jacksfr01",1978,1.2,2880,2.2,2022,"reg"
"2278",2278,"keybr01",1803,-11.9,2880,-6.2,2022,"reg"
"2279",2279,"jacksfr01",2174,-3.8,2880,-1.4,2022,"reg"
"2280",2280,"liveris01",2096,-4.1,2880,-1.5,2022,"reg"
"2281",2281,"beysa01",1366,23,2880,11.9,2022,"reg"
"2282",2282,"hayeski01",1336,1.6,2880,1.7,2022,"reg"
"2283",2283,"stewais01",1292,-7.1,2880,-2.3,2022,"reg"
"2284",2284,"edwarca01",1840,-1.9,2880,0.1,2022,"reg"
"2285",2285,"keybr01",1680,-2,2880,0,2022,"reg"
"2286",2286,"mcgruro01",1536,-2.8,2880,-0.4,2022,"reg"
"2287",2287,"olynyke01",1080,-5.1,2880,-1.2,2022,"reg"
"2288",2288,"cunnica01",2301,-1.7,2880,0.2,2022,"reg"
"2289",2289,"beysa01",2010,-11.4,2880,-6.6,2022,"reg"
"2290",2290,"hayeski01",1804,-7.4,2880,-3.4,2022,"reg"
"2291",2291,"stewais01",1706,0.9,2880,1.7,2022,"reg"
"2292",2292,"liveris01",1538,-6.6,2880,-2.5,2022,"reg"
"2293",2293,"pickeja01",1205,0.7,2880,1.1,2022,"reg"
"2294",2294,"keybr01",1152,13,2880,6,2022,"reg"
"2295",2295,"leesa01",1117,5.7,2880,3,2022,"reg"
"2296",2296,"jacksfr01",988,4.8,2880,2.3,2022,"reg"
"2297",2297,"edwarca01",579,-25.9,2880,-4.8,2022,"reg"
"2298",2298,"cunnica01",2311,-14.2,2880,-9.8,2022,"reg"
"2299",2299,"beysa01",1954,-5.8,2880,-2.6,2022,"reg"
"2300",2300,"hayeski01",1640,-9.2,2880,-4.1,2022,"reg"
"2301",2301,"stewais01",1591,-0.3,2880,0.9,2022,"reg"
"2302",2302,"liveris01",1163,-10.3,2880,-3.4,2022,"reg"
"2303",2303,"mcgruro01",1439,23.5,2880,12.7,2022,"reg"
"2304",2304,"olynyke01",1368,8,2880,4.8,2022,"reg"
"2305",2305,"keybr01",1194,-9.4,2880,-3.1,2022,"reg"
"2306",2306,"jacksfr01",946,-14,2880,-3.9,2022,"reg"
"2307",2307,"edwarca01",794,-4.1,2880,-0.6,2022,"reg"
"2308",2308,"liveris01",1408,7.5,2880,4.6,2022,"reg"
"2309",2309,"jacksfr01",1343,-11.1,2880,-4.2,2022,"reg"
"2310",2310,"beysa01",793,-8.6,2880,-1.8,2022,"reg"
"2311",2311,"stewais01",793,24.2,2880,7.2,2022,"reg"
"2312",2312,"hayeski01",619,1.6,2880,0.8,2022,"reg"
"2313",2313,"leesa01",1895,-8.6,2880,-4.3,2022,"reg"
"2314",2314,"garzalu01",1835,0.6,2880,1.7,2022,"reg"
"2315",2315,"edwarca01",1537,-14.7,2880,-6.8,2022,"reg"
"2316",2316,"mcgruro01",1472,-12.9,2880,-5.6,2022,"reg"
"2317",2317,"pickeja01",1400,-7.3,2880,-2.6,2022,"reg"
"2318",2318,"keybr01",1305,10.1,2880,5.5,2022,"reg"
"2319",2319,"cunnica01",2106,-0.4,2880,1.2,2023,"reg"
"2320",2320,"bogdabo02",2090,4.9,2880,5,2023,"reg"
"2321",2321,"iveyja01",1904,3.1,2880,3.4,2023,"reg"
"2322",2322,"beysa01",1883,-2.9,2880,-0.6,2023,"reg"
"2323",2323,"stewais01",1578,8.3,2880,5.6,2023,"reg"
"2324",2324,"durenja01",1303,-4.7,2880,-1.2,2023,"reg"
"2325",2325,"hayeski01",971,0.1,2880,0.7,2023,"reg"
"2326",2326,"josepco01",907,5.3,2880,2.3,2023,"reg"
"2327",2327,"diallha01",868,-11.5,2880,-2.9,2023,"reg"
"2328",2328,"knoxke01",790,-30.2,2880,-7.7,2023,"reg"
"2329",2329,"beysa01",1979,8.4,2880,7.1,2023,"reg"
